,neuron_id,neuron_type,RF_area,RF_center
504,504,e5Rbp4,400.0,[7. 4.]
505,505,e5Rbp4,1900.0,[6.55263158 7.39473684]
506,506,e5Rbp4,1000.0,[5.8 6.3]
507,507,e5Rbp4,500.0,[5.1 4.7]
508,508,e5Rbp4,1000.0,[9.5 6. ]
509,509,e5Rbp4,1300.0,[4.73076923 3.73076923]
510,510,e5Rbp4,500.0,[6.9 5.3]
511,511,e5Rbp4,300.0,[5.83333333 5.16666667]
512,512,e5Rbp4,500.0,[8.7 4.9]
513,513,e5Rbp4,300.0,[7.83333333 4.83333333]
514,514,e5Rbp4,400.0,[8.25 5.5 ]
515,515,e5Rbp4,900.0,[4.72222222 5.38888889]
516,516,e5Rbp4,600.0,[5.  4.5]
517,517,e5Rbp4,400.0,[8. 5.]
518,518,e5Rbp4,1900.0,[8.18421053 8.23684211]
519,519,e5Rbp4,400.0,[4.5  6.25]
520,520,e5Rbp4,400.0,[8. 5.]
521,521,e5Rbp4,700.0,[6.5        4.78571429]
522,522,e5Rbp4,800.0,[0.875 2.125]
523,523,e5Rbp4,700.0,[7.5 7.5]
524,524,e5Rbp4,1000.0,[8.2 4.9]
525,525,e5Rbp4,300.0,[4.16666667 4.83333333]
526,526,e5Rbp4,400.0,[4. 6.]
527,527,e5Rbp4,200.0,[4.5 6. ]
528,528,e5Rbp4,600.0,[7.  4.5]
529,529,e5Rbp4,400.0,[6. 6.]
530,530,e5Rbp4,700.0,[5.07142857 5.07142857]
531,531,e5Rbp4,400.0,[6. 6.]
532,532,e5Rbp4,900.0,[6.61111111 5.83333333]
533,533,e5Rbp4,400.0,[8. 5.]
534,534,e5Rbp4,700.0,[7.5        6.78571429]
535,535,e5Rbp4,700.0,[8.5        5.78571429]
536,536,e5Rbp4,500.0,[8.3 4.9]
537,537,e5Rbp4,900.0,[9.5 1.5]
538,538,e5Rbp4,500.0,[8.9 5.7]
539,539,e5Rbp4,500.0,[5.5 6.5]
540,540,e5Rbp4,400.0,[5. 4.]
541,541,e5Rbp4,400.0,[9. 5.]
542,542,e5Rbp4,600.0,[8.5 8. ]
543,543,e5Rbp4,900.0,[6.5 4.5]
544,544,e5Rbp4,800.0,[7.  6.5]
545,545,e5Rbp4,600.0,[8. 5.]
546,546,e5Rbp4,600.0,[6.  6.5]
547,547,e5Rbp4,1300.0,[4.73076923 2.19230769]
548,548,e5Rbp4,700.0,[5.21428571 6.07142857]
549,549,e5Rbp4,600.0,[5.66666667 5.66666667]
550,550,e5Rbp4,400.0,[7. 6.]
551,551,e5Rbp4,300.0,[8.83333333 5.16666667]
552,552,e5Rbp4,400.0,[4. 5.]
553,553,e5Rbp4,400.0,[8.5  4.75]
554,554,e5Rbp4,600.0,[6.         4.83333333]
555,555,e5Rbp4,1200.0,[7.83333333 2.        ]
556,556,e5Rbp4,300.0,[8.83333333 5.16666667]
557,557,e5Rbp4,300.0,[5.16666667 4.16666667]
558,558,e5Rbp4,800.0,[7.375 4.625]
559,559,e5Rbp4,700.0,[6.78571429 6.5       ]
560,560,e5Rbp4,600.0,[6.5 5. ]
561,561,e5Rbp4,400.0,[6. 4.]
562,562,e5Rbp4,300.0,[8.16666667 4.83333333]
563,563,e5Rbp4,500.0,[4.7 5.1]
564,564,e5Rbp4,500.0,[5.3 5.1]
565,565,e5Rbp4,400.0,[5. 5.]
566,566,e5Rbp4,500.0,[5.7 6.1]
567,567,e5Rbp4,400.0,[7. 4.]
568,568,e5Rbp4,400.0,[6.5  4.75]
569,569,e5Rbp4,400.0,[6.75 5.5 ]
570,570,e5Rbp4,1200.0,[12.25  4.5 ]
571,571,e5Rbp4,700.0,[7.5        6.21428571]
572,572,e5Rbp4,500.0,[4.5 4.5]
573,573,e5Rbp4,900.0,[3.94444444 5.61111111]
574,574,e5Rbp4,400.0,[9. 5.]
575,575,e5Rbp4,600.0,[5.5 5. ]
576,576,e5Rbp4,400.0,[6. 7.]
577,577,e5Rbp4,1700.0,[8.5        4.91176471]
578,578,e5Rbp4,500.0,[7.7 5.1]
579,579,e5Rbp4,600.0,[4.33333333 5.66666667]
580,580,e5Rbp4,900.0,[8.05555556 5.83333333]
581,581,e5Rbp4,400.0,[5. 5.]
582,582,e5Rbp4,500.0,[4.5 6.5]
583,583,e5Rbp4,600.0,[5. 6.]
584,584,e5Rbp4,700.0,[6.64285714 4.78571429]
585,585,e5Rbp4,500.0,[7.7 6.5]
586,586,e5Rbp4,300.0,[5.16666667 4.16666667]
587,587,e5Rbp4,500.0,[8.3 5.9]
588,588,e5Rbp4,600.0,[4.16666667 5.16666667]
589,589,e5Rbp4,200.0,[4.  4.5]
590,590,e5Rbp4,300.0,[8.16666667 5.16666667]
591,591,e5Rbp4,600.0,[5.66666667 6.66666667]
592,592,e5Rbp4,900.0,[5.83333333 6.61111111]
593,593,e5Rbp4,1300.0,[5.57692308 2.26923077]
594,594,e5Rbp4,600.0,[7.5 5. ]
595,595,e5Rbp4,600.0,[5.5        4.66666667]
596,596,e5Rbp4,1000.0,[6.  4.7]
597,597,e5Rbp4,900.0,[5.05555556 6.61111111]
598,598,e5Rbp4,600.0,[7.5 6. ]
599,599,e5Rbp4,700.0,[6.5 4.5]
600,600,e5Rbp4,600.0,[7.5 5. ]
601,601,e5Rbp4,500.0,[8.3 6.1]
602,602,e5Rbp4,,[8.28125 4.78125]
603,603,e5Rbp4,200.0,[8.  6.5]
604,604,e5Rbp4,600.0,[7.33333333 6.66666667]
605,605,e5Rbp4,800.0,[10.375  6.625]
606,606,e5Rbp4,500.0,[5.7 5.1]
607,607,e5Rbp4,600.0,[7.66666667 5.33333333]
608,608,e5Rbp4,500.0,[6.3 6.1]
609,609,e5Rbp4,500.0,[8.3 5.9]
610,610,e5Rbp4,500.0,[6.1 5.7]
611,611,e5Rbp4,900.0,[6.38888889 3.83333333]
612,612,e5Rbp4,600.0,[7.5 5. ]
613,613,e5Rbp4,500.0,[4.3 4.9]
614,614,e5Rbp4,400.0,[8.5  5.75]
615,615,e5Rbp4,400.0,[4.5  6.25]
616,616,e5Rbp4,500.0,[8.7 5.1]
617,617,e5Rbp4,600.0,[11.33333333  1.16666667]
618,618,e5Rbp4,500.0,[6.3 5.9]
619,619,e5Rbp4,500.0,[7.7 6.1]
620,620,e5Rbp4,300.0,[8.16666667 5.16666667]
621,621,e5Rbp4,500.0,[8.7 5.1]
622,622,e5Rbp4,900.0,[7.38888889 5.61111111]
623,623,e5Rbp4,1200.0,[0.66666667 4.75      ]
624,624,e5Rbp4,300.0,[4.16666667 5.16666667]
625,625,e5Rbp4,500.0,[7.7 5.9]
626,626,e5Rbp4,400.0,[6. 7.]
627,627,e5Rbp4,500.0,[5.7 5.1]
628,628,e5Rbp4,500.0,[5.9 5.3]
629,629,e5Rbp4,900.0,[5.38888889 9.83333333]
630,630,e5Rbp4,600.0,[12.   1.5]
631,631,e5Rbp4,600.0,[5.5 5. ]
632,632,e5Rbp4,300.0,[5.16666667 6.83333333]
633,633,e5Rbp4,800.0,[5.625 3.375]
634,634,e5Rbp4,1200.0,[4.91666667 5.        ]
635,635,e5Rbp4,1100.0,[5.68181818 6.5       ]
636,636,e5Rbp4,700.0,[7.5        5.21428571]
637,637,e5Rbp4,400.0,[6. 6.]
638,638,e5Rbp4,1000.0,[11.4  1.5]
639,639,e5Rbp4,600.0,[7.5 5. ]
640,640,e5Rbp4,1800.0,[5.88888889 8.05555556]
641,641,e5Rbp4,300.0,[7.5 4.5]
642,642,e5Rbp4,300.0,[1.5 0.5]
643,643,e5Rbp4,500.0,[7.5 4.5]
644,644,e5Rbp4,700.0,[7.35714286 5.92857143]
645,645,e5Rbp4,400.0,[8.5  5.25]
646,646,e5Rbp4,400.0,[3.5  6.25]
647,647,e5Rbp4,700.0,[7.64285714 5.92857143]
648,648,e5Rbp4,100.0,[12.5 10.5]
649,649,e5Rbp4,500.0,[5.3 4.1]
650,650,e5Rbp4,400.0,[4. 6.]
651,651,e5Rbp4,800.0,[6.75 4.75]
652,652,e5Rbp4,2400.0,[6.875      4.08333333]
653,653,e5Rbp4,400.0,[9. 5.]
654,654,e5Rbp4,900.0,[7.16666667 4.38888889]
655,655,e5Rbp4,700.0,[8.78571429 5.5       ]
656,656,e5Rbp4,600.0,[12.   1.5]
657,657,e5Rbp4,400.0,[4.75 5.5 ]
658,658,e5Rbp4,600.0,[8.5 5. ]
659,659,e5Rbp4,600.0,[9.33333333 9.33333333]
660,660,e5Rbp4,400.0,[6. 6.]
661,661,e5Rbp4,300.0,[0.83333333 0.83333333]
662,662,e5Rbp4,500.0,[12.1  1.3]
663,663,e5Rbp4,500.0,[7.7 7.1]
664,664,e5Rbp4,600.0,[4.5 5. ]
665,665,e5Rbp4,400.0,[7. 4.]
666,666,e5Rbp4,,[4.13265306 5.68367347]
667,667,e5Rbp4,300.0,[3.16666667 8.83333333]
668,668,e5Rbp4,400.0,[4.5 5. ]
669,669,e5Rbp4,500.0,[7.5 7.5]
670,670,e5Rbp4,700.0,[8.78571429 5.07142857]
671,671,e5Rbp4,1100.0,[8.13636364 6.04545455]
672,672,e5Rbp4,700.0,[7.92857143 5.35714286]
673,673,e5Rbp4,400.0,[8. 5.]
674,674,e5Rbp4,1300.0,[2.19230769 2.65384615]
675,675,e5Rbp4,400.0,[5. 5.]
676,676,e5Rbp4,500.0,[0.9 1.3]
677,677,e5Rbp4,500.0,[4.5 5.5]
678,678,e5Rbp4,700.0,[7.21428571 6.5       ]
679,679,e5Rbp4,400.0,[7.75 6.5 ]
680,680,e5Rbp4,400.0,[11.75 10.25]
681,681,e5Rbp4,700.0,[7.21428571 6.5       ]
682,682,e5Rbp4,500.0,[7.3 4.9]
683,683,e5Rbp4,300.0,[7.16666667 6.16666667]
684,684,e5Rbp4,1000.0,[4.2 4.3]
685,685,e5Rbp4,400.0,[5. 6.]
686,686,e5Rbp4,400.0,[4.5  5.25]
687,687,e5Rbp4,500.0,[7.9 7.3]
688,688,e5Rbp4,,[6.31481481 6.42592593]
689,689,e5Rbp4,600.0,[9.16666667 5.16666667]
690,690,e5Rbp4,800.0,[2.5   5.375]
691,691,e5Rbp4,500.0,[5.3 5.9]
692,692,e5Rbp4,400.0,[5. 6.]
693,693,e5Rbp4,600.0,[7.         4.16666667]
694,694,e5Rbp4,700.0,[7.5 5.5]
695,695,e5Rbp4,400.0,[8. 5.]
696,696,e5Rbp4,800.0,[6.375 5.375]
697,697,e5Rbp4,600.0,[6.66666667 3.33333333]
698,698,e5Rbp4,500.0,[4.3 5.1]
699,699,e5Rbp4,400.0,[7.75 5.25]
700,700,e5Rbp4,700.0,[8.07142857 5.64285714]
701,701,e5Rbp4,400.0,[4. 6.]
702,702,e5Rbp4,900.0,[6.83333333 3.83333333]
703,703,e5Rbp4,200.0,[6.5 7. ]
704,704,e5Rbp4,200.0,[6.5 7. ]
705,705,e5Rbp4,400.0,[6.5  6.75]
706,706,e5Rbp4,300.0,[8.83333333 5.16666667]
707,707,e5Rbp4,500.0,[5.7 6.1]
708,708,e5Rbp4,500.0,[5.9 6.3]
709,709,e5Rbp4,400.0,[4.5  5.25]
710,710,e5Rbp4,400.0,[6.25 3.25]
711,711,e5Rbp4,400.0,[6. 5.]
712,712,e5Rbp4,400.0,[5. 5.]
713,713,e5Rbp4,300.0,[6.83333333 4.16666667]
714,714,e5Rbp4,1100.0,[6.31818182 4.5       ]
715,715,e5Rbp4,400.0,[5. 6.]
716,716,e5Rbp4,400.0,[5.5  6.25]
717,717,e5Rbp4,700.0,[6.78571429 6.07142857]
718,718,e5Rbp4,400.0,[4. 5.]
719,719,e5Rbp4,800.0,[4.875 5.5  ]
720,720,e5Rbp4,300.0,[8.83333333 5.16666667]
721,721,e5Rbp4,400.0,[6. 7.]
722,722,e5Rbp4,300.0,[4.83333333 5.16666667]
723,723,e5Rbp4,700.0,[7.5 6.5]
724,724,e5Rbp4,600.0,[7.5 5. ]
725,725,e5Rbp4,500.0,[5.7 6.1]
726,726,e5Rbp4,1100.0,[6.86363636 4.59090909]
727,727,e5Rbp4,600.0,[5.5 6. ]
728,728,e5Rbp4,500.0,[7.7 6.1]
729,729,e5Rbp4,400.0,[5. 6.]
730,730,e5Rbp4,900.0,[4.94444444 9.27777778]
731,731,e5Rbp4,900.0,[5.38888889 4.16666667]
732,732,e5Rbp4,700.0,[7.21428571 4.5       ]
733,733,e5Rbp4,600.0,[7.5 6. ]
734,734,e5Rbp4,300.0,[8.16666667 5.16666667]
735,735,e5Rbp4,600.0,[5.83333333 4.16666667]
736,736,e5Rbp4,1000.0,[7.  6.5]
737,737,e5Rbp4,1300.0,[3.57692308 3.57692308]
738,738,e5Rbp4,300.0,[8.16666667 5.16666667]
739,739,e5Rbp4,800.0,[4.5 6. ]
740,740,e5Rbp4,400.0,[8. 5.]
741,741,e5Rbp4,700.0,[6.21428571 4.64285714]
742,742,e5Rbp4,1100.0,[6.86363636 4.59090909]
743,743,e5Rbp4,500.0,[6.3 3.9]
744,744,e5Rbp4,700.0,[5.92857143 4.35714286]
745,745,e5Rbp4,600.0,[5.         4.83333333]
746,746,e5Rbp4,300.0,[4.83333333 6.16666667]
747,747,e5Rbp4,700.0,[8.5        4.78571429]
748,748,e5Rbp4,600.0,[8. 6.]
749,749,e5Rbp4,1000.0,[7.  5.7]
750,750,e5Rbp4,700.0,[4.5 5.5]
751,751,e5Rbp4,500.0,[5.3 7.1]
752,752,e5Rbp4,700.0,[6.5 4.5]
753,753,e5Rbp4,800.0,[11.375  9.875]
754,754,e5Rbp4,400.0,[8. 5.]
755,755,e5Rbp4,900.0,[8.05555556 4.83333333]
756,756,e5Rbp4,1100.0,[6.86363636 5.86363636]
757,757,e5Rbp4,400.0,[8.5  5.25]
758,758,e5Rbp4,500.0,[11.7 10.1]
759,759,e5Rbp4,600.0,[3.  4.5]
760,760,e5Rbp4,600.0,[8.5 5. ]
761,761,e5Rbp4,700.0,[4.78571429 4.64285714]
762,762,e5Rbp4,500.0,[0.9 1.7]
763,763,e5Rbp4,400.0,[6. 4.]
764,764,e5Rbp4,600.0,[12.   1.5]
765,765,e5Rbp4,500.0,[4.7 5.1]
766,766,e5Rbp4,800.0,[5.  5.5]
767,767,e5Rbp4,300.0,[6.83333333 6.83333333]
768,768,e5Rbp4,600.0,[6.5 4. ]
769,769,e5Rbp4,400.0,[9. 5.]
770,770,e5Rbp4,600.0,[7.5 5. ]
771,771,e5Rbp4,400.0,[5. 5.]
772,772,e5Rbp4,1000.0,[4.5 6. ]
773,773,e5Rbp4,500.0,[5.1 6.3]
774,774,e5Rbp4,800.0,[11.625  1.375]
775,775,e5Rbp4,300.0,[7.16666667 4.16666667]
776,776,e5Rbp4,600.0,[11.83333333  1.16666667]
777,777,e5Rbp4,800.0,[7.375 5.625]
778,778,e5Rbp4,300.0,[4.83333333 4.83333333]
779,779,e5Rbp4,900.0,[6.61111111 4.83333333]
780,780,e5Rbp4,600.0,[7.33333333 6.33333333]
781,781,e5Rbp4,400.0,[8. 4.]
782,782,e5Rbp4,500.0,[4.7 6.1]
783,783,e5Rbp4,600.0,[9.33333333 5.33333333]
784,784,e5Rbp4,500.0,[8.9 5.3]
785,785,e5Rbp4,800.0,[11.125  1.   ]
786,786,e5Rbp4,400.0,[4. 5.]
787,787,e5Rbp4,800.0,[6.125 4.75 ]
788,788,e5Rbp4,600.0,[5.5 7. ]
789,789,e5Rbp4,600.0,[8. 5.]
790,790,e5Rbp4,900.0,[6.94444444 5.94444444]
791,791,e5Rbp4,800.0,[7.25  5.375]
792,792,e5Rbp4,400.0,[5.5  5.75]
793,793,e5Rbp4,500.0,[7.7 6.1]
794,794,e5Rbp4,500.0,[4.5 4.5]
795,795,e5Rbp4,500.0,[7.7 6.1]
796,796,e5Rbp4,400.0,[5. 5.]
797,797,e5Rbp4,800.0,[6.5 5. ]
798,798,e5Rbp4,1000.0,[8.2 3.8]
799,799,e5Rbp4,1000.0,[12.2  8.1]
800,800,e5Rbp4,300.0,[12.16666667  0.83333333]
801,801,e5Rbp4,100.0,[4.5 4.5]
802,802,e5Rbp4,400.0,[8. 6.]
803,803,e5Rbp4,700.0,[11.64285714  1.21428571]
804,804,e5Rbp4,1200.0,[11.58333333  2.41666667]
805,805,e5Rbp4,700.0,[11.21428571  6.78571429]
806,806,e5Rbp4,400.0,[5.5  5.75]
807,807,e5Rbp4,500.0,[6.3 3.9]
808,808,e5Rbp4,400.0,[6. 6.]
809,809,e5Rbp4,400.0,[5. 5.]
810,810,e5Rbp4,1200.0,[6.66666667 5.58333333]
811,811,e5Rbp4,300.0,[6.16666667 4.83333333]
812,812,e5Rbp4,600.0,[8.5 4. ]
813,813,e5Rbp4,300.0,[7.83333333 4.16666667]
814,814,e5Rbp4,300.0,[7.5 4.5]
815,815,e5Rbp4,700.0,[6.78571429 6.5       ]
816,816,e5Rbp4,500.0,[5.1 6.7]
817,817,e5Rbp4,600.0,[11.66666667  7.5       ]
818,818,e5Rbp4,400.0,[5. 6.]
819,819,e5Rbp4,500.0,[7.7 4.9]
820,820,e5Rbp4,400.0,[6.5  5.25]
821,821,e5Rbp4,300.0,[5.83333333 4.16666667]
822,822,e5Rbp4,1000.0,[6.2 4.2]
823,823,e5Rbp4,300.0,[4.16666667 5.83333333]
824,824,e5Rbp4,1200.0,[9.08333333 6.08333333]
825,825,e5Rbp4,600.0,[5.33333333 6.33333333]
826,826,e5Rbp4,400.0,[5. 6.]
827,827,e5Rbp4,1800.0,[6.94444444 4.66666667]
828,828,e5Rbp4,400.0,[6. 4.]
829,829,e5Rbp4,800.0,[5. 6.]
830,830,e5Rbp4,600.0,[7.5 6. ]
831,831,e5Rbp4,700.0,[8.5        5.21428571]
832,832,e5Rbp4,600.0,[7.         6.16666667]
833,833,e5Rbp4,600.0,[5.83333333 7.16666667]
834,834,e5Rbp4,400.0,[4.5  5.75]
835,835,e5Rbp4,600.0,[5.33333333 3.66666667]
836,836,e5Rbp4,600.0,[4.16666667 5.83333333]
837,837,e5Rbp4,500.0,[7.3 6.9]
838,838,e5Rbp4,600.0,[8.5 5. ]
839,839,e5Rbp4,900.0,[8.61111111 6.16666667]
840,840,e5Rbp4,600.0,[6.66666667 2.16666667]
841,841,e5Rbp4,400.0,[4.5 5. ]
842,842,e5Rbp4,300.0,[4.16666667 4.83333333]
843,843,e5Rbp4,700.0,[8.92857143 5.64285714]
844,844,e5Rbp4,500.0,[5.5 5.5]
845,845,e5Rbp4,600.0,[4.5 6. ]
846,846,e5Rbp4,500.0,[5.5 6.5]
847,847,e5Rbp4,500.0,[7.7 5.5]
848,848,e5Rbp4,700.0,[5.5        6.21428571]
849,849,e5Rbp4,400.0,[7. 4.]
850,850,e5Rbp4,400.0,[9. 6.]
851,851,e5Rbp4,500.0,[8.3 5.1]
852,852,e5Rbp4,400.0,[4. 6.]
853,853,e5Rbp4,500.0,[4.7 5.9]
854,854,e5Rbp4,600.0,[4.33333333 6.33333333]
855,855,e5Rbp4,1200.0,[7.16666667 7.16666667]
856,856,e5Rbp4,600.0,[6.  3.5]
857,857,e5Rbp4,400.0,[5. 6.]
858,858,e5Rbp4,600.0,[7.33333333 4.66666667]
859,859,e5Rbp4,700.0,[5.5        6.21428571]
860,860,e5Rbp4,2200.0,[6.5        6.68181818]
861,861,e5Rbp4,200.0,[6.  4.5]
862,862,e5Rbp4,600.0,[8.         4.83333333]
863,863,e5Rbp4,700.0,[1.21428571 9.64285714]
864,864,e5Rbp4,400.0,[5. 5.]
865,865,e5Rbp4,300.0,[5.5 3.5]
866,866,e5Rbp4,500.0,[5.9 6.7]
867,867,e5Rbp4,600.0,[6.  6.5]
868,868,e5Rbp4,500.0,[7.3 5.1]
869,869,e5Rbp4,300.0,[4.5 0.5]
870,870,e5Rbp4,1100.0,[5.04545455 3.95454545]
871,871,e5Rbp4,600.0,[7.5 4. ]
872,872,e5Rbp4,600.0,[3.33333333 2.66666667]
873,873,e5Rbp4,500.0,[5.3 4.1]
874,874,e5Rbp4,500.0,[8.7 5.1]
875,875,e5Rbp4,200.0,[12.   0.5]
876,876,e5Rbp4,300.0,[4.16666667 5.83333333]
877,877,e5Rbp4,600.0,[8.66666667 5.33333333]
878,878,e5Rbp4,500.0,[11.7 10.1]
879,879,e5Rbp4,200.0,[8.5 6. ]
880,880,e5Rbp4,400.0,[7. 6.]
881,881,e5Rbp4,400.0,[8. 6.]
882,882,e5Rbp4,300.0,[8.16666667 5.16666667]
883,883,e5Rbp4,1800.0,[7.72222222 7.5       ]
884,884,e5Rbp4,1600.0,[8.125 6.25 ]
885,885,e5Rbp4,500.0,[8.9 6.3]
886,886,e5Rbp4,500.0,[8.5 5.5]
887,887,e5Rbp4,2200.0,[8.5        7.40909091]
888,888,e5Rbp4,1000.0,[7.5 4. ]
889,889,e5Rbp4,500.0,[5.3 5.1]
890,890,e5Rbp4,400.0,[6. 7.]
891,891,e5Rbp4,500.0,[7.7 4.9]
892,892,e5Rbp4,400.0,[9. 6.]
893,893,e5Rbp4,800.0,[6.375 6.375]
894,894,e5Rbp4,900.0,[7.16666667 5.38888889]
895,895,e5Rbp4,800.0,[5. 6.]
896,896,e5Rbp4,400.0,[1. 1.]
897,897,e5Rbp4,300.0,[8.5 4.5]
898,898,e5Rbp4,200.0,[9.  5.5]
899,899,e5Rbp4,2000.0,[5.85 8.6 ]
900,900,e5Rbp4,300.0,[5.5 4.5]
901,901,e5Rbp4,200.0,[4.  5.5]
902,902,e5Rbp4,500.0,[11.1  9.9]
903,903,e5Rbp4,800.0,[7.5 6. ]
904,904,e5Rbp4,700.0,[4.5        4.78571429]
905,905,e5Rbp4,600.0,[7.5 6. ]
906,906,e5Rbp4,800.0,[2.5   0.875]
907,907,e5Rbp4,400.0,[12.   9.5]
908,908,e5Rbp4,500.0,[7.3 5.9]
909,909,e5Rbp4,700.0,[5.5        6.21428571]
910,910,e5Rbp4,300.0,[5.5 5.5]
911,911,e5Rbp4,700.0,[8.07142857 5.78571429]
912,912,e5Rbp4,400.0,[7.5  6.75]
913,913,e5Rbp4,500.0,[7.3 5.9]
914,914,e5Rbp4,600.0,[7.5 4. ]
915,915,e5Rbp4,1000.0,[4.3 4.9]
916,916,e5Rbp4,500.0,[7.9 5.3]
917,917,e5Rbp4,900.0,[6.05555556 6.72222222]
918,918,e5Rbp4,500.0,[6.9 6.3]
919,919,e5Rbp4,,[6.04545455 5.83333333]
920,920,e5Rbp4,500.0,[6.5 6.5]
921,921,e5Rbp4,300.0,[6.16666667 4.16666667]
922,922,e5Rbp4,800.0,[6.5   5.875]
923,923,e5Rbp4,1200.0,[6.25       6.83333333]
924,924,e5Rbp4,1800.0,[7.33333333 5.27777778]
925,925,e5Rbp4,400.0,[5.75 6.75]
926,926,e5Rbp4,300.0,[4.5 4.5]
927,927,e5Rbp4,600.0,[8.33333333 5.83333333]
928,928,e5Rbp4,200.0,[12.   0.5]
929,929,e5Rbp4,600.0,[6.5        7.33333333]
930,930,e5Rbp4,700.0,[7.78571429 4.92857143]
931,931,e5Rbp4,300.0,[0.5 5.5]
932,932,e5Rbp4,500.0,[5.7 6.9]
933,933,e5Rbp4,1100.0,[7.22727273 6.04545455]
934,934,e5Rbp4,500.0,[7.7 6.1]
935,935,e5Rbp4,400.0,[5. 6.]
936,936,e5Rbp4,500.0,[5.3 5.9]
937,937,e5Rbp4,1400.0,[1.92857143 5.71428571]
938,938,e5Rbp4,200.0,[8.  5.5]
939,939,e5Rbp4,1300.0,[5.26923077 5.80769231]
940,940,e5Rbp4,400.0,[5.5  6.75]
941,941,e5Rbp4,300.0,[5.5 5.5]
942,942,e5Rbp4,300.0,[5.16666667 6.83333333]
943,943,e5Rbp4,400.0,[6. 7.]
944,944,e5Rbp4,200.0,[5.  4.5]
945,945,e5Rbp4,600.0,[8.5 5. ]
946,946,e5Rbp4,600.0,[8.66666667 5.66666667]
947,947,e5Rbp4,600.0,[5.5 6. ]
948,948,e5Rbp4,600.0,[4.5 4. ]
949,949,e5Rbp4,600.0,[6.5 6. ]
950,950,e5Rbp4,800.0,[6. 4.]
951,951,e5Rbp4,,[7.34615385 5.03846154]
952,952,e5Rbp4,600.0,[7.5 6. ]
953,953,e5Rbp4,400.0,[8. 5.]
954,954,e5Rbp4,2300.0,[7.23913043 6.32608696]
955,955,e5Rbp4,300.0,[ 1.5 10.5]
956,956,e5Rbp4,400.0,[6. 4.]
957,957,e5Rbp4,400.0,[6. 6.]
958,958,e5Rbp4,300.0,[5.16666667 6.16666667]
959,959,e5Rbp4,400.0,[7.5  4.75]
960,960,e5Rbp4,500.0,[7.7 4.9]
961,961,e5Rbp4,700.0,[8.78571429 5.5       ]
962,962,e5Rbp4,400.0,[4.5  5.25]
963,963,e5Rbp4,700.0,[11.5  5.5]
964,964,e5Rbp4,300.0,[4.16666667 5.16666667]
965,965,e5Rbp4,400.0,[8. 5.]
966,966,e5Rbp4,400.0,[4.5  5.75]
967,967,e5Rbp4,200.0,[7.  0.5]
968,968,e5Rbp4,500.0,[11.7 10.1]
969,969,e5Rbp4,800.0,[4.375 6.375]
970,970,e5Rbp4,600.0,[7.5 4. ]
971,971,e5Rbp4,400.0,[9. 6.]
972,972,e5Rbp4,500.0,[4.7 5.9]
973,973,e5Rbp4,700.0,[7.5        6.78571429]
974,974,e5Rbp4,400.0,[7. 6.]
975,975,e5Rbp4,400.0,[9. 5.]
976,976,e5Rbp4,500.0,[5.7 8.1]
977,977,e5Rbp4,400.0,[6.5  4.25]
978,978,e5Rbp4,600.0,[8.         3.16666667]
979,979,e5Rbp4,200.0,[8.5 5. ]
980,980,e5Rbp4,300.0,[4.16666667 5.16666667]
981,981,e5Rbp4,500.0,[5.3 6.1]
982,982,e5Rbp4,300.0,[0.5 3.5]
983,983,e5Rbp4,400.0,[12. 10.]
984,984,e5Rbp4,700.0,[1.35714286 9.78571429]
985,985,e5Rbp4,400.0,[8.25 3.5 ]
986,986,e5Rbp4,500.0,[5.1 6.7]
987,987,e5Rbp4,400.0,[4.75 5.5 ]
988,988,e5Rbp4,600.0,[11.83333333  9.83333333]
989,989,e5Rbp4,600.0,[4.66666667 6.33333333]
990,990,e5Rbp4,400.0,[5. 5.]
991,991,e5Rbp4,800.0,[4.625 6.   ]
992,992,e5Rbp4,400.0,[5. 6.]
993,993,e5Rbp4,500.0,[5.3 5.9]
994,994,e5Rbp4,600.0,[5.16666667 4.66666667]
995,995,e5Rbp4,400.0,[9. 5.]
996,996,e5Rbp4,500.0,[4.7 5.9]
997,997,e5Rbp4,300.0,[5.5 5.5]
998,998,e5Rbp4,400.0,[9. 5.]
999,999,e5Rbp4,900.0,[8.16666667 4.83333333]
1000,1000,e5Rbp4,500.0,[7.9 4.7]
1001,1001,e5Rbp4,400.0,[8. 4.]
1002,1002,e5Rbp4,100.0,[ 0.5 10.5]
1003,1003,e5Rbp4,600.0,[6.5 7. ]
1004,1004,e5Rbp4,1000.0,[7.  4.5]
1005,1005,e5Rbp4,200.0,[12.5 10. ]
1006,1006,e5Rbp4,700.0,[7.07142857 6.35714286]
1007,1007,e5Rbp4,1400.0,[8.42857143 6.64285714]
1008,1008,e5Rbp4,500.0,[12.1  9.7]
1009,1009,e5Rbp4,700.0,[8.78571429 5.5       ]
1010,1010,e5Rbp4,200.0,[5.  6.5]
1011,1011,e5Rbp4,400.0,[4.5  5.25]
1012,1012,e5Rbp4,400.0,[5. 6.]
1013,1013,e5Rbp4,500.0,[6.7 3.9]
1014,1014,e5Rbp4,600.0,[7.5 6. ]
1015,1015,e5Rbp4,100.0,[5.5 4.5]
1016,1016,e5Rbp4,700.0,[5.78571429 6.5       ]
1017,1017,e5Rbp4,400.0,[8. 5.]
1018,1018,e5Rbp4,400.0,[9. 5.]
1019,1019,e5Rbp4,1600.0,[5.6875 4.375 ]
